x	y	angle	response
667.543	206.154	51.7925	0.0657291
667.543	206.154	93.1382	0.0657291
667.956	601.793	22.1122	0.0374837
667.956	601.793	242.444	0.0374837
668.048	878.269	162.905	0.0137382
668.055	213.486	89.8472	0.0144384
668.31	623.442	168.876	0.0190107
668.398	209.601	90.4392	0.0381913
669.123	638.984	58.8713	0.0360806
669.134	161.077	21.673	0.0499498
669.45	401.611	81.5658	0.0186097
669.749	856.215	30.8545	0.0164174
669.749	856.215	288.269	0.0164174
669.771	586.311	85.6421	0.029738
670.047	843.471	117.792	0.0284645
670.047	843.471	260.355	0.0284645
670.07	182.859	85.464	0.0422572
670.219	135.615	12.0223	0.0640172
670.219	135.615	171.567	0.0640172
670.401	144.565	264.137	0.0231949
670.698	203.007	269.344	0.0387809
670.961	120.107	15.2546	0.0680006
670.961	120.107	173.176	0.0680006
671.195	225.144	270.361	0.0162794
671.707	835.966	267.73	0.0144207
671.802	213.502	92.264	0.0147707
671.825	339.059	168.629	0.036785
672.124	170.482	200.363	0.0245399
672.2	179.001	172.38	0.0286088
672.803	153.745	152.069	0.0152369
672.803	153.745	209.696	0.0152369
672.849	803.466	90.0693	0.0317085
673.032	188.198	266.81	0.0408625
673.481	846.846	36.7881	0.0415143
673.481	846.846	234.873	0.0415143
673.737	390.373	101.121	0.0325394
673.891	206.051	63.7438	0.0647863
673.891	206.051	115.291	0.0647863
674.028	182.609	82.7491	0.0470664
674.028	182.609	353.613	0.0470664
674.406	739.286	270.923	0.0205045
674.444	209.543	100.638	0.0340668
674.444	209.543	247.397	0.0340668
674.759	400.921	88.9336	0.0313415
674.759	400.921	148.631	0.0313415
675.576	849.422	173.367	0.037806
675.612	839.49	83.6602	0.0355609
675.612	839.49	262.178	0.0355609
675.907	632.964	158.499	0.0231922
676.073	249.686	157.814	0.033972
676.073	249.686	236.11	0.033972
676.152	234.074	153.263	0.0314413
676.272	162.731	139.741	0.0440494
676.752	860.242	235.808	0.0244753
676.762	325.769	270.63	0.0279155
676.764	570.327	234.885	0.0189328
676.764	570.327	288.515	0.0189328
676.881	202.847	270.474	0.0390156
676.887	601.627	257.602	0.0367458
677.046	354.226	11.1672	0.0445484
677.046	354.226	177.187	0.0445484
677.124	139.042	161.834	0.0348395
677.203	123.897	173.715	0.0250302
677.454	321.015	178.113	0.0494922
677.659	938.098	9.3002	0.0214991
677.659	938.098	179.774	0.0214991
677.709	1039.83	342.906	0.0313758
677.771	748.992	280.785	0.0167475
677.821	1056.6	181.08	0.0180496
678.008	136.869	172.894	0.0359085
678.176	808.431	241.498	0.0211754
678.35	1048.13	162.773	0.0198388
678.64	272.742	179.435	0.050205
678.834	266.828	179.843	0.0517738
679.12	237.486	128.978	0.0279088
679.621	149.469	206.964	0.0181561
679.627	833.344	178.43	0.0414471
679.639	231.621	299.437	0.057402
679.644	397.757	58.6682	0.0457141
679.796	382.81	66.4196	0.045566
680.007	1037.18	349.726	0.0258766
680.125	1071.75	188.324	0.0206033
680.268	728.926	96.8044	0.0342011
680.268	728.926	267.432	0.0342011
680.339	920.456	0.383942	0.0305435
680.499	336.642	153.539	0.0499287
680.506	847.749	20.7105	0.0333047
680.506	847.749	181.897	0.0333047
680.606	1072	187.316	0.0209415
681.004	355.89	10.5797	0.0257025
681.094	634.668	146.561	0.0254007
681.094	634.668	181.235	0.0254007
681.253	252.467	172.296	0.0444774
681.35	212.815	65.7367	0.0502584
681.511	226.84	298.838	0.0333325
681.697	1047.91	327.849	0.0345215
681.746	189.54	273.509	0.0307711
682.031	803.936	183.939	0.0492879
682.053	172.273	29.8298	0.0370274
682.053	172.273	82.5511	0.0370274
682.204	622.398	191.312	0.0277836
682.285	859.711	184.34	0.0336276
682.323	843.322	12.8749	0.0392514
682.323	843.322	178.528	0.0392514
682.325	879.231	14.1758	0.0420409
682.331	270.044	182.177	0.0749448
682.755	1082.15	184.744	0.0182472
683.162	734.32	173.923	0.0409502
683.433	739.537	95.4844	0.0216482
683.433	739.537	266.978	0.0216482
683.522	567.353	222.054	0.0336508
683.587	235.005	272.897	0.032933
683.634	854.964	21.4879	0.0297129
683.634	854.964	301.993	0.0297129
683.83	836.061	289.165	0.033592
683.858	389.536	73.0252	0.0332081
683.961	815.008	42.1094	0.0399002
684.001	156.163	30.2562	0.0540583
684.066	916.685	17.9648	0.0182348
684.066	916.685	200.046	0.0182348
684.186	743.063	170.497	0.0358174
684.205	869.815	11.2326	0.0450307
684.205	869.815	49.0778	0.0450307
684.578	591.994	166.538	0.0308853
684.874	728.081	269.817	0.0263085
684.921	762.385	247.551	0.0186865
684.949	742.338	176.202	0.0363724
685.086	958.978	91.0905	0.0152186
685.12	950.101	90.3792	0.0161036
685.168	324.716	176.566	0.0585478
685.328	176.582	12.1577	0.0254518
685.664	954.416	178.874	0.0384467
685.675	613.496	178.825	0.0349999
686.011	634.486	181.11	0.0159419
686.143	587.378	196.713	0.0235269
686.152	204.445	72.7058	0.0474519
686.152	204.445	281.66	0.0474519
686.358	893.549	0.396149	0.0258464
686.358	893.549	218.687	0.0258464
686.417	622.45	189.466	0.031972
686.733	770.084	7.49832	0.0409468
687.05	825.95	23.3558	0.0169048
687.05	825.95	49.317	0.0169048
687.38	168.943	273.66	0.0181976
687.382	804.131	183.687	0.0308446
687.48	337.149	6.6716	0.0380575
687.48	337.149	77.2921	0.0380575
687.49	743.353	173.897	0.039898
687.507	1052.94	185.228	0.0529205
687.744	591.027	181.782	0.0453382
687.964	216.031	68.2333	0.0284419
688.061	857.56	311.253	0.0415042
688.104	791.434	82.8806	0.0550286
688.201	638.438	164.585	0.0462311
688.574	843.91	5.58261	0.0258302
688.706	197.81	289.08	0.0346353
688.801	724.816	255.433	0.031274
689.087	747.651	132.04	0.0311358
689.095	1086.06	85.6015	0.0246541
689.095	1086.06	185.709	0.0246541
689.164	858.116	308.777	0.0408251
689.887	846.889	7.18185	0.0249819
689.898	903.142	210.224	0.0195491
690.093	251.756	250.117	0.0477237
690.333	719.62	353.537	0.0232297
690.52	190.356	285.171	0.0314081
690.541	601.164	196.841	0.0318449
690.589	175.739	12.8402	0.0331592
690.715	247.821	243.362	0.0248255
690.827	714.439	0.691223	0.0369055
690.9	245.799	259.439	0.0451587
691.055	799.921	26.8239	0.0335359
691.305	651.379	3.84045	0.037892
691.794	807.086	1.67462	0.0575994
691.794	807.086	51.9575	0.0575994
691.898	211.958	88.5764	0.0345919
692.01	162.729	21.5575	0.0379228
692.027	939.317	175.444	0.0265014
692.039	186.584	284.521	0.0304992
692.104	169.786	272.541	0.0184072
693.069	612.338	186.369	0.0478889
693.249	818.421	39.1092	0.0278492
693.377	242.564	91.8527	0.0374904
693.489	889.565	223.942	0.0286166
693.956	246.587	249.007	0.0283959
694.351	869.093	0.916443	0.0339917
694.414	204.895	73.0625	0.0354579
694.741	785.779	228.303	0.0329012
694.916	738.982	302.58	0.0578187
695.426	176.626	175.995	0.0366865
695.724	603.592	310.803	0.0270255
696.115	1079.95	72.5692	0.0345622
696.115	1079.95	193.266	0.0345622
696.194	804.424	13.3814	0.0407816
696.686	600.371	317.7	0.0566081
696.843	808.961	24.5175	0.0203883
696.843	808.961	250.349	0.0203883
697.396	1093.41	82.7146	0.0198452
697.465	344.738	89.5027	0.0154932
697.466	1093.86	79.4893	0.0196752
697.673	932.045	185.336	0.0304102
697.71	307.273	5.05051	0.0774624
697.71	307.273	177.128	0.0774624
697.826	211.722	89.2248	0.0404343
698.199	863.628	271.825	0.0179646
698.364	757.011	157.345	0.0474998
698.364	757.011	336.922	0.0474998
698.506	214.634	89.6826	0.0213619
698.958	590.911	38.0858	0.0245025
699.059	959.869	178.619	0.0312913
699.222	594.9	34.7224	0.050415
699.821	765.266	319.416	0.0352702
699.85	804.086	16.5484	0.0420118
699.878	752.341	61.5863	0.0453874
699.878	752.341	346.24	0.0453874
699.982	204.624	269.634	0.0401348
700.163	169.539	270.153	0.0187157
700.56	723.616	301.253	0.0333996
700.577	800.077	85.6234	0.0146631
701.068	175.308	14.9347	0.028834
701.068	175.308	176.366	0.028834
701.542	866.707	93.3821	0.0145951
701.716	812.593	89.2811	0.0191203
702.583	589.831	29.5387	0.0574379
702.796	166.074	269.901	0.0152198
703.036	761.142	323.429	0.0321805
703.078	946.98	15.3513	0.0135717
703.078	946.98	323.205	0.0135717
703.175	628.51	196.929	0.0474829
703.177	712.952	3.09006	0.0164805
703.851	211.597	89.7152	0.0375719
704.364	747.869	17.6362	0.0324606
704.501	708.355	325.652	0.0139016
704.789	556.48	50.9026	0.0328858
704.789	556.48	230.453	0.0328858
704.878	809.674	1.26804	0.0204657
704.878	809.674	262.341	0.0204657
705.064	249.62	305.279	0.0461399
705.064	249.62	335.912	0.0461399
705.187	738.846	335.718	0.0433852
705.753	235.272	269.561	0.0188286
705.916	821.586	269.904	0.0198636
706.086	204.465	267.155	0.0401298
706.185	585.15	32.8705	0.0614706
706.373	369.957	226.946	0.0145543
707.057	864.115	60.4467	0.0190232
707.057	864.115	275.258	0.0190232
707.401	733.443	88.9835	0.0334606
707.401	733.443	269.86	0.0334606
707.462	388.82	93.6147	0.0311961
707.704	242.6	80.5951	0.0377184
707.79	748.202	25.5796	0.0312986
707.824	125.917	34.817	0.0319124
707.876	800.334	90.0209	0.0186441
708.197	242.809	78.2197	0.0372518
708.551	1082.08	358.555	0.0134581
708.787	190.247	255.863	0.0251004
708.806	247.58	301.395	0.0178843
708.965	715.329	86.9803	0.0165947
709.128	812.559	89.1015	0.0205772
709.132	575.069	49.6413	0.024943
709.465	871.297	238.967	0.0275797
709.993	322.985	6.05435	0.0574909
710.251	580.543	24.3547	0.0646246
710.251	580.543	88.7789	0.0646246
711.333	203.96	88.57	0.0353326
711.333	203.96	256.902	0.0353326
711.728	175.356	17.0222	0.0296451
711.728	175.356	170.97	0.0296451
711.83	197.255	78.1113	0.0234789
711.859	712.917	137.665	0.0344495
711.933	380.984	28.1295	0.0292398
711.933	380.984	98.9105	0.0292398
712.31	356.12	204.095	0.0134436
712.464	809.8	270.347	0.0221308
712.536	246.48	313.079	0.0398294
712.856	124.657	27.6843	0.0323052
713	540.701	240.386	0.0174126
713.144	778.698	328.736	0.0339379
713.209	382.663	11.8894	0.0318995
713.209	382.663	118.474	0.0318995
714.533	738.886	92.8965	0.028352
714.63	118.422	16.4345	0.0392687
714.659	192.676	261.376	0.0294135
714.723	753.025	75.5965	0.0159461
714.723	753.025	265.114	0.0159461
714.773	576.619	35.9338	0.0655127
714.773	576.619	81.9294	0.0655127
715.042	776.613	329.945	0.0358254
715.085	783.767	346.079	0.0278536
715.207	207.336	102.493	0.0614413
715.207	207.336	230.371	0.0614413
715.458	202.917	253.435	0.0365878
715.559	274.695	0.865021	0.0432356
715.562	747.882	91.6913	0.0183101
715.88	210.994	91.1392	0.0328179
716.034	384.137	15.3822	0.0313697
716.034	384.137	232.194	0.0313697
716.1	269.231	357.185	0.0445168
716.664	573.889	21.1693	0.0385571
716.664	573.889	88.281	0.0385571
716.697	800.142	89.9529	0.0165749
717.309	743.697	262.299	0.0270669
717.378	168.219	259.2	0.0172675
717.557	386.553	231.97	0.0241653
717.983	175.861	19.5807	0.0299555
718.851	394.102	229.852	0.0145409
718.892	379.821	39.7683	0.0229707
718.905	369.233	233.69	0.0280492
718.931	403.328	130.353	0.0464853
719.102	238.637	103.517	0.0297372
719.102	238.637	276.399	0.0297372
719.388	205.039	12.2349	0.0713163
719.478	265.197	80.5901	0.022473
719.496	790.66	271.633	0.0290665
719.586	573.017	22.088	0.0654378
719.813	210.283	93.5065	0.0341637
720.105	566.61	55.5855	0.0261588
720.105	566.61	240.24	0.0261588
720.181	912.089	42.5552	0.0169349
720.183	200.993	266.522	0.0347704
720.336	810.017	264.963	0.0216182
720.775	560.67	237.777	0.0360224
720.965	862.769	245.655	0.0195327
721.308	332.138	17.9779	0.0601585
721.351	103.984	23.4276	0.0579017
721.661	775.191	99.7606	0.0403866
721.661	775.191	256.124	0.0403866
722	738.126	86.0096	0.0288368
722.041	640.55	19.0732	0.0135766
722.3	244.429	244.976	0.0292316
722.707	201.326	91.5234	0.0374683
722.707	201.326	268.291	0.0374683
722.922	168.268	60.9559	0.0329785
722.922	168.268	262.796	0.0329785
723.106	800.148	87.5337	0.0141649
723.589	778.258	91.1018	0.0255976
723.659	1067.59	1.12769	0.0148643
723.659	1067.59	179.007	0.0148643
723.993	812.58	90.2456	0.0182172
724.058	541.921	246.347	0.0195937
724.15	166.023	268.189	0.0304145
724.395	227.084	264.425	0.0249275
724.399	651.202	20.1708	0.0272595
724.875	569.65	27.0988	0.0645616
724.875	569.65	78.6225	0.0645616
725.139	328.888	20.3751	0.0474607
725.184	336.109	80.0715	0.0194961
725.303	81.8624	27.7958	0.0337164
725.497	1036.5	229.57	0.0152595
725.749	774.916	48.4366	0.0381053
726.098	379.026	251.175	0.0155732
726.188	285.935	176.517	0.062023
726.188	285.935	359.662	0.062023
726.388	208.708	88.8442	0.0389723
726.56	157.139	179.272	0.0221516
726.869	788.89	0.936218	0.0375573
726.869	788.89	160.144	0.0375573
726.869	788.89	270.294	0.0375573
726.917	743.235	269.679	0.0184941
727.072	120.597	38.7746	0.0438086
727.082	567.089	34.2343	0.0314208
727.082	567.089	90.0357	0.0314208
727.485	809.819	268.548	0.0193085
727.497	175.541	59.0722	0.0309679
727.497	175.541	175.866	0.0309679
727.555	1085.98	89.5745	0.0150659
727.72	937.671	194.487	0.0148816
727.784	167.253	273.062	0.0383131
728.052	212.158	89.2358	0.0153636
728.255	648.658	93.1974	0.0205633
728.436	771.32	46.1735	0.0417912
728.461	345.815	79.1727	0.0252033
728.539	201.432	267.915	0.0415122
728.756	730.056	261.897	0.0212124
728.785	378.049	251.664	0.0178305
728.84	161.739	272.191	0.0201712
729.07	134.115	258.936	0.0291305
729.179	109.411	100.479	0.0254618
729.603	127.867	259.766	0.0166292
729.648	700.794	129.855	0.0236211
729.693	514.939	251.921	0.0195108
729.786	405.607	118.923	0.0151651
729.786	405.607	260.88	0.0151651
729.786	405.607	328.308	0.0151651
729.789	774.368	44.359	0.0266712
730.004	197.603	270.244	0.0303955
730.341	776.725	51.4901	0.0268872
730.416	325.288	4.7626	0.0481659
730.43	103.725	7.57587	0.0561934
730.43	103.725	112.157	0.0561934
730.609	331.581	16.8614	0.0677688
730.609	331.581	174.829	0.0677688
730.622	738.25	95.9025	0.0307149
730.68	698.737	1.02817	0.0141214
730.915	757.485	77.4319	0.024014
730.915	757.485	201.025	0.024014
731.105	804.447	1.65482	0.0307041
731.105	804.447	90.1694	0.0307041
731.236	545.885	256.811	0.0241279
731.28	187.058	267.615	0.0275391
731.894	204.521	66.3935	0.0615419
731.894	204.521	95.3468	0.0615419
731.916	223.787	269.162	0.014768
732.133	812.536	89.5056	0.0203896
732.181	376.884	250.851	0.01889
732.297	715.141	63.6068	0.0155845
732.299	411.994	116.734	0.0367553
732.446	233.506	248.512	0.0231294
732.616	145.358	12.6793	0.0185721
732.631	137.807	29.352	0.0291456
732.631	137.807	89.1407	0.0291456
732.631	137.807	262.172	0.0291456
732.695	800.336	95.943	0.0148072
732.827	211.876	96.5213	0.0160068
733.141	733.024	93.8261	0.0410223
733.141	733.024	265.949	0.0410223
733.444	247.224	163.965	0.0275686
733.444	247.224	268.257	0.0275686
733.608	751.436	88.2703	0.0151645
733.794	331.882	181.984	0.0571789
734.371	129.762	266.147	0.0134893
734.52	742.958	263.884	0.026546
734.598	165.769	174.84	0.0152433
734.616	706.384	117.742	0.0158121
734.69	628.944	43.1055	0.0270634
734.942	201.055	270.012	0.0407784
734.987	308.419	3.42682	0.0393651
735.131	243.337	173.598	0.046576
735.38	718.932	63.5713	0.0143128
735.38	718.932	219.426	0.0143128
735.499	174.16	13.8333	0.0739418
735.499	174.16	167.456	0.0739418
735.56	140.956	263.093	0.0238069
735.563	111.822	77.6394	0.0217201
735.724	810.003	0.53595	0.0208932
735.724	810.003	272.59	0.0208932
736.042	376.152	259.286	0.0189572
736.057	79.6357	15.435	0.0340146
736.073	132.856	267.183	0.0226758
736.073	101.659	350.556	0.0333768
736.095	1086.14	89.5146	0.0150509
736.143	410.406	289.651	0.0173793
736.396	181.72	174.15	0.0518642
736.419	436.935	121.116	0.0218392
736.463	226.674	279.08	0.041776
736.735	859.642	243.241	0.0209998
736.886	234.124	231.403	0.0308387
737.154	250.128	165.438	0.0466503
737.219	223.405	279.788	0.0238198
737.79	415.261	107.97	0.0418922
737.903	180.012	328.825	0.0283999
737.941	321.134	65.3441	0.0570161
737.941	321.134	255.16	0.0570161
737.983	334.347	180.298	0.0644071
738.174	214.074	87.7639	0.0259216
738.362	187.509	269.515	0.0383972
738.363	405.281	54.2872	0.018853
738.409	906.158	61.2783	0.0139693
738.445	621.26	51.0045	0.0175199
738.982	209.419	88.2804	0.033239
739.094	375.42	259.848	0.0200642
739.101	243.227	180.558	0.0435983
739.101	243.227	342.28	0.0435983
739.169	129.446	268.976	0.0157386
739.34	138.223	183.496	0.042273
739.347	626.604	49.8079	0.0278781
739.442	268.974	176.849	0.0570005
739.491	800.396	93.211	0.0159796
739.549	421.111	118.451	0.01964
739.619	94.893	24.3734	0.0500509
739.73	872.838	255.981	0.0254669
739.866	260.227	188.78	0.0402151
740.216	58.4215	338.462	0.037818
740.333	253.917	0.455505	0.0386425
740.333	253.917	111.815	0.0386425
740.382	174.156	8.02026	0.0584242
740.391	721.62	212.406	0.0302274
740.47	182.512	341.236	0.0518231
740.563	52.0931	7.15427	0.0332062
740.617	714.853	109.729	0.0173891
740.665	812.807	90.1719	0.0189349
740.761	557.459	289.921	0.038276
740.975	237.789	77.8579	0.0390809
740.975	237.789	218.15	0.0390809
740.975	237.789	261.626	0.0390809
741.03	201.017	270.027	0.0413747
741.087	762.195	210.12	0.0478771
741.557	316.775	244.625	0.0237212
741.617	257.598	195.543	0.0395743
741.632	696.594	169.619	0.014561
741.915	724.144	215.706	0.0385199
742.013	334.425	172.005	0.0519128
742.063	329.88	176.726	0.0637855
742.143	789.248	96.4338	0.0175177
742.426	321.567	180.134	0.0612792
742.548	242.129	84.6698	0.0526571
742.548	242.129	341.349	0.0526571
742.666	374.513	259.441	0.0201246
742.729	769.292	72.0515	0.0144951
742.866	115.025	261.626	0.0273993
742.956	123.787	110.112	0.0197495
742.974	537.081	327.798	0.0178257
742.995	621.327	55.1978	0.0251074
743.094	682.812	177.946	0.0165067
743.177	120.092	110.875	0.0264293
743.398	634.601	180.164	0.0609855
743.45	644.938	91.345	0.0219159
743.591	650.822	93.7272	0.0201029
743.61	563.005	60.8793	0.0569907
743.717	306.754	173.221	0.0611726
743.844	254.004	222.259	0.0434922
743.854	53.8807	241.288	0.0341093
744.094	139.64	191.128	0.0496166
744.096	809.655	2.48352	0.021301
744.096	809.655	262.256	0.021301
744.162	116.693	263.422	0.0273291
744.43	305.792	92.6501	0.060799
744.43	305.792	175.951	0.060799
744.533	47.6671	43.3061	0.0370192
744.556	243.272	87.9054	0.0528903
744.777	127.091	230.222	0.0271085
744.915	948.976	202.346	0.0410681
744.915	948.976	341.861	0.0410681
745.014	127.952	232.301	0.0215144
745.238	209.402	89.8218	0.031597
745.387	691.962	175.928	0.0193741
745.426	315.75	253.14	0.0236177
745.471	89.2817	155.503	0.0218487
745.471	89.2817	250.089	0.0218487
745.887	188.663	129.741	0.0294381
745.887	188.663	266.551	0.0294381
746.216	219.062	270.441	0.0394753
746.472	420.96	120.987	0.0418733
746.53	724.529	90.2061	0.0374255
746.702	865.591	238.701	0.0241776
746.702	865.591	267.801	0.0241776
746.727	100.766	185.482	0.0349245
746.859	374.175	261.4	0.0222645
746.879	333	11.7524	0.0894752
746.879	333	174.345	0.0894752
747.2	803.565	181.323	0.0227918
747.203	200.839	269.944	0.0397295
747.238	144.607	51.1123	0.0398386
747.367	43.0587	74.5678	0.0265526
747.367	43.0587	256.441	0.0265526
747.394	561.266	186.126	0.0194645
747.776	246.248	242.348	0.0459639
747.816	186.636	248.738	0.0340794
747.99	68.5029	3.65219	0.0340152
748.174	874.919	261.743	0.0175134
748.174	874.919	283.289	0.0175134
748.52	812.624	89.9744	0.0167548
748.716	105.398	51.0722	0.0153627
748.888	57.9948	73.7466	0.0526493
749.205	50.4265	249.132	0.0332233
749.403	96.2102	62.8628	0.0251098
749.573	172.955	124.86	0.031179
749.597	555.958	318.757	0.020021
749.848	475.827	301.456	0.0254963
749.94	62.598	77.3553	0.0227809
750.019	797.777	268.604	0.0197839
750.375	461.64	55.0873	0.0284564
750.58	373.991	268.091	0.0253001
750.661	858.91	277.325	0.0199214
750.779	716.828	99.6709	0.0308276
751.057	872.127	269.961	0.0293716
751.12	209.365	89.7104	0.0340311
751.247	44.9453	11.3129	0.0520333
751.361	108.602	270.212	0.0170551
751.517	245.399	67.5806	0.0260989
751.517	245.399	244.919	0.0260989
752.026	321.126	1.15997	0.0812778
752.026	321.126	179.492	0.0812778
752.261	200.386	270.43	0.0358068
752.474	343.726	92.5305	0.0299772
752.594	248.273	243.031	0.0384376
752.63	465.285	183.072	0.01968
752.861	86.9456	258.638	0.0163836
752.997	2.53329	23.2567	0.0158887
753.333	542.224	240.125	0.037784
753.333	542.224	295.875	0.037784
753.536	532.001	186.411	0.0140983
753.707	914.255	17.9172	0.0144759
753.707	914.255	171.746	0.0144759
753.947	126.082	267.525	0.0157291
754.305	40.5559	261.086	0.0354151
754.571	781.1	266.656	0.0282266
754.719	459.648	76.6546	0.02859
755.07	138.162	70.9582	0.0328799
755.335	1087.49	90.2583	0.0162062
755.433	178.254	96.6719	0.0231152
755.558	98.0391	92.6202	0.0203033
756.037	895.428	120.835	0.0173472
756.131	187.673	270.108	0.0387267
756.144	48.2852	41.8511	0.0368669
756.144	48.2852	259.199	0.0368669
756.298	332.137	19.63	0.0602633
756.298	332.137	167.632	0.0602633
756.322	723.835	329.175	0.039018
756.346	203.502	44.0382	0.0565871
756.346	203.502	112.312	0.0565871
756.527	885.484	254.514	0.0361746
756.527	885.484	300.007	0.0361746
756.59	376.617	268.234	0.02652
756.765	132.129	233.045	0.0485952
756.97	765.625	230.635	0.0193474
757.055	288.748	2.14783	0.0764587
757.055	288.748	176.594	0.0764587
757.198	161.137	116.25	0.077197
757.198	161.137	359.932	0.077197
757.37	469.569	320.269	0.0376242
757.643	475.889	250.926	0.0313529
757.679	697.102	32.5321	0.0356059
757.679	697.102	128.617	0.0356059
758.061	71.6303	18.7399	0.0462502
758.061	71.6303	158.755	0.0462502
758.064	75.1035	13.675	0.0169487
758.074	872.001	273.644	0.032197
758.658	859.101	218.858	0.0252119
758.664	165.041	36.255	0.0498239
758.664	165.041	143.12	0.0498239
758.815	425.083	135.772	0.0230992
759.013	322.109	359.375	0.046514
759.022	459.354	95.3203	0.023173
759.151	518.59	19.3103	0.037778
759.2	373.895	269.692	0.0209702
759.23	94.4483	37.7464	0.0433011
759.23	94.4483	143.608	0.0433011
759.233	720.439	331.385	0.0182626
759.26	477.872	253.546	0.0287211
759.306	200.309	269.764	0.0416945
759.364	43.4438	81.481	0.0525996
759.364	43.4438	107.083	0.0525996
759.364	43.4438	179.551	0.0525996
759.578	184.139	271.667	0.0260783
759.709	174.966	84.8451	0.0351266
759.954	431.683	61.1127	0.0410081
759.954	431.683	86.8876	0.0410081
760.962	463.349	87.6392	0.023853
760.962	463.349	142.189	0.023853
760.962	463.349	302.028	0.023853
761.021	708.734	81.1022	0.0266749
761.12	524.088	36.0515	0.0304007
761.291	716.303	82.2721	0.0311834
761.658	333.786	161.324	0.0408588
761.666	702.744	0.429413	0.0159883
761.701	91.4247	97.4609	0.0241193
761.907	316.46	258.128	0.0271573
761.918	680.608	0.713379	0.0187476
761.994	54.7643	75.2342	0.0481203
762.063	874.017	331.798	0.0305081
762.146	60.0727	79.4825	0.0277769
762.321	120.01	90.5601	0.0154803
762.393	624.287	0.566162	0.0263817
762.442	203.479	88.0217	0.0596614
762.606	111.085	267.36	0.0227475
762.759	866.832	348.302	0.0326322
762.969	141.337	85.7959	0.0335519
762.969	141.337	322.905	0.0335519
763.299	475.736	230.669	0.0357205
763.361	39.9429	266.339	0.0373141
763.528	758.983	186.817	0.0557918
763.528	758.983	343.991	0.0557918
763.57	806.18	8.59753	0.033295
763.587	861.077	345.12	0.0397513
763.632	209.034	89.5081	0.0347503
763.947	94.0578	98.0089	0.0143721
764.107	241.622	78.0665	0.0405568
764.215	551.308	196.284	0.0268833
764.372	536.842	211.354	0.0372846
764.591	687.901	284.562	0.019763
764.591	687.901	355.576	0.019763
765.002	139.631	100.49	0.0280821
765.002	139.631	129.766	0.0280821
765.007	664.532	357.524	0.0155635
765.102	626.384	358.392	0.0203337
765.213	126.711	307.842	0.0352002
765.242	812.732	89.9533	0.0193502
765.304	850.619	270.297	0.0199076
765.534	90.0657	87.6397	0.0351075
765.534	90.0657	259.041	0.0351075
765.821	200.053	269.904	0.0372347
765.828	856.662	85.154	0.0266421
765.828	856.662	336.754	0.0266421
765.877	401.933	98.7832	0.0201482
765.877	401.933	281.791	0.0201482
765.921	693.242	29.4215	0.0263839
766.441	857.061	340.017	0.0264385
766.494	465.067	160.265	0.0247875
766.774	374.408	276.612	0.021039
766.783	333.638	14.6527	0.052653
766.79	325.382	12.6538	0.0684341
766.868	529.339	108.261	0.0491474
766.868	529.339	298.723	0.0491474
767.268	44.1219	111.105	0.0457452
767.268	44.1219	186.494	0.0457452
767.363	873.467	292.897	0.0276857
767.435	789.627	44.0803	0.0248113
767.565	114.276	269.606	0.0250371
767.585	422.761	70.5117	0.0368333
767.674	737.707	97.2996	0.03822
767.674	737.707	128.746	0.03822
767.689	52.6378	274.557	0.0223437
767.855	759.001	185.318	0.0315126
767.855	759.001	322.537	0.0315126
768.059	781.697	204.63	0.0381192
768.059	781.697	264.652	0.0381192
768.168	631.292	275.822	0.0149385
768.205	57.4902	175.88	0.0352735
768.571	616.585	94.8772	0.0271376
768.744	304.509	5.08978	0.0604163
768.847	334.949	352.38	0.0542069
769.019	209.05	88.7476	0.0317777
769.167	651.732	80.0922	0.0207357
769.28	683.316	355.685	0.0136851
769.395	532.955	204.428	0.0441794
769.536	92.4681	22.7703	0.0363233
769.547	12.4268	123.656	0.0278892
769.691	784.24	71.7039	0.0258287
769.83	245.909	314.676	0.0446017
769.848	47.02	53.9387	0.0276844
769.848	47.02	184.806	0.0276844
770.053	176.307	44.885	0.0367461
770.104	87.1639	6.4007	0.0249092
770.104	87.1639	272.038	0.0249092
770.175	126.458	59.8184	0.0213295
770.411	374.983	276.984	0.0234218
770.425	187.941	39.2558	0.0330313
770.425	187.941	272.16	0.0330313
770.612	150.606	347.914	0.0313062
770.707	763.204	1.59604	0.0395659
770.728	330.999	12.4464	0.0480313
770.778	545.216	214.946	0.0441007
770.906	139.386	122.814	0.0504617
770.906	139.386	345.616	0.0504617
771.108	144.198	122.749	0.0247694
771.336	199.633	84.9492	0.0382913
771.336	199.633	269.424	0.0382913
771.383	82.465	132.658	0.0222695
771.474	536.478	205.734	0.0480358
771.669	727.983	263.051	0.0282124
771.694	342.226	89.7545	0.0267696
771.694	342.226	242.872	0.0267696
771.94	119.168	19.5192	0.0489205
772.038	714.879	292.597	0.0304505
772.05	630.009	275.635	0.0135644
772.576	744.277	174.416	0.0377641
772.96	694.916	21.1835	0.0152744
773.073	78.3934	165.146	0.0492039
773.13	812.784	89.6479	0.0219089
773.231	768.25	76.27	0.0150435
773.231	768.25	211.457	0.0150435
773.596	274.046	1.29623	0.0458068
774.026	615.755	106.513	0.0200968
774.113	90.236	13.3589	0.0259261
774.424	101.72	47.9219	0.0241766
774.424	101.72	214.801	0.0241766
774.511	268.172	1.14099	0.0478694
774.515	59.2109	172.762	0.0382663
774.554	24.6278	150.123	0.0215185
