x	y	angle	response
495.389	931.588	10.1255	0.013578
495.904	994.261	2.29193	0.0138424
496.1	1011.2	12.7943	0.0307159
496.353	884.809	189.286	0.0303781
496.542	986.156	5.13251	0.0159416
496.937	878.059	193.835	0.0316024
497.031	630.025	74.8419	0.0262209
497.544	962.019	85.8531	0.0319182
497.756	599.679	65.4689	0.041316
498.258	940.079	181.195	0.0154129
498.571	937.213	170.769	0.0171331
498.969	892.561	264.764	0.0217126
499.532	626.544	79.2541	0.0210227
500.21	955.594	88.8961	0.0294999
500.407	969.959	359.393	0.0152748
501.05	1022.65	203.619	0.0205431
501.09	980.966	277.25	0.0157641
501.821	893.257	249.291	0.0173062
502.367	897.802	244.596	0.0213308
503.931	922.575	356.576	0.0659995
505.388	628.965	87.8296	0.0187105
505.699	1043.39	170.744	0.0169946
505.699	1043.39	267.204	0.0169946
509.049	948.254	34.6165	0.016624
509.591	955.025	61.9915	0.0234056
509.883	896.335	253.922	0.0247365
509.883	896.335	317.052	0.0247365
510.414	968.989	23.335	0.0323414
510.465	873.79	11.2819	0.0312983
510.614	607.58	10.3999	0.0470308
510.614	607.58	77.6724	0.0470308
511.535	499.43	20.4004	0.0221558
511.82	949.425	26.7993	0.0156507
513.021	885.991	338.295	0.0300083
513.226	969.958	26.4946	0.0231622
513.232	1035.12	352.32	0.0187466
513.357	1016.39	7.98907	0.0199175
513.357	1016.39	178.139	0.0199175
513.673	878.908	25.5225	0.019668
513.842	970.103	32.8697	0.0229213
513.842	970.103	45.9746	0.0229213
513.842	970.103	278.859	0.0229213
514.145	878.904	21.5641	0.01948
515.209	957.672	59.6256	0.0244823
515.814	634.385	85.71	0.0237341
515.984	948.82	12.6834	0.022725
516.954	910.392	333.691	0.0258745
516.98	898.676	19.8561	0.0308776
516.98	898.676	251.97	0.0308776
517.957	919.165	26.2609	0.0135593
517.957	919.165	350.47	0.0135593
518.157	904.688	332.259	0.0234072
518.341	918.583	32.9791	0.0136567
518.341	918.583	181.847	0.0136567
518.341	918.583	349.339	0.0136567
518.368	962.826	48.862	0.0283551
519.191	623.149	81.1645	0.0289895
519.411	502.318	18.4596	0.0223826
521.349	968.668	263.313	0.0288454
521.404	929.95	0.0158691	0.0289167
522.046	963.046	55.5977	0.0184996
522.188	590.324	6.23657	0.0481594
522.469	998.86	65.4921	0.0133928
522.469	998.86	284.002	0.0133928
522.586	947.073	10.4189	0.0222405
522.77	957.568	358.624	0.026881
523.354	1023.98	358.285	0.015795
524.542	979.105	272.182	0.0256981
524.698	974.565	261.856	0.0345262
525.006	643.198	269.747	0.0306221
525.374	625.125	2.70636	0.0324002
525.374	625.125	79.8423	0.0324002
526.518	584.126	49.3925	0.0307119
526.714	885.997	320.885	0.0162479
527.488	976.123	344.625	0.0216578
528.14	643.172	270.038	0.0300104
529.457	576.893	256.281	0.0209304
530.762	611.356	88.822	0.0241633
534.05	585.651	51.5093	0.0194181
534.26	646.451	85.811	0.0183628
535.607	572.216	263.778	0.0140526
536.678	635	18.9355	0.0136903
536.678	635	67.3358	0.0136903
537.012	564.924	19.9185	0.0350845
537.062	610	85.1874	0.0193234
537.395	645.544	86.4832	0.0243603
538.084	576.062	265.766	0.0200879
539.845	637.894	267.616	0.0160146
539.897	545.96	24.1606	0.0350805
540.58	638.617	267.72	0.0164893
541.149	553.69	125.506	0.0165928
541.193	535.007	33.4105	0.0530393
541.842	571.848	264.266	0.0157174
542.438	642.93	4.90189	0.0212161
542.438	642.93	268.445	0.0212161
543.865	604.435	277.458	0.0352089
545.653	580.52	359.003	0.0383821
545.72	998.502	89.1508	0.0139933
545.72	998.502	269.355	0.0139933
546.63	538.536	151.939	0.0229195
547.948	585.605	5.82788	0.0477405
548.805	545.127	3.57434	0.0417198
549.093	503.23	15.0109	0.0331492
549.35	534.837	3.26321	0.0382831
549.551	554.402	1.43295	0.0374136
549.927	949.44	356.827	0.0351781
549.961	507.1	341.914	0.0287294
552.237	450.457	9.02585	0.0258173
552.873	450.875	4.71625	0.0277296
553.123	455.334	11.7759	0.0290187
554.097	432.387	49.6575	0.0292046
554.416	436.142	355.667	0.0410229
555.286	498.916	230.481	0.014406
555.286	498.916	295.617	0.014406
556.36	523.049	7.93616	0.0310348
557.585	408.253	12.3899	0.0301597
558.583	333.885	77.4746	0.0540626
561.451	509.789	236.396	0.0283988
561.451	509.789	280.772	0.0283988
561.875	421.918	19.5412	0.0425131
562.304	1088.03	256.131	0.0145721
563.728	474.269	2.94894	0.0213057
563.835	356.671	6.59268	0.0302882
563.835	356.671	353.184	0.0302882
563.908	458.881	72.537	0.0332509
563.908	458.881	267.024	0.0332509
564.633	479.857	4.01355	0.0247827
564.659	514.291	72.1573	0.04417
565.122	514.136	72.1894	0.0440458
565.555	485.858	358.669	0.015616
565.821	365.06	0.0309448	0.0431852
565.892	433.058	88.5675	0.0327138
566.003	370.658	6.47205	0.0391065
567.117	480.834	2.15338	0.0174564
567.214	417.834	13.4569	0.0408508
567.51	1018.15	191.905	0.0144891
567.51	1018.15	354.426	0.0144891
567.512	513.509	69.8422	0.048761
567.655	1009.76	198.124	0.0139705
567.655	1009.76	348.101	0.0139705
567.742	518.341	72.174	0.0213713
567.861	466.144	77.7813	0.0245038
569.25	999.073	275.185	0.0148796
570.961	510.601	321.059	0.0192254
570.996	378.563	3.93317	0.0610682
570.996	378.563	179.12	0.0610682
572.067	434.815	84.909	0.0278985
572.519	435.264	84.3247	0.0275905
574.971	323.757	41.8703	0.0522177
575.874	432.45	11.6977	0.0275382
577.058	365.039	187.952	0.0466834
578.836	464.048	89.3701	0.0247879
579.35	513.819	85.792	0.0175243
580.198	297.04	36.0405	0.0460794
580.289	461.118	80.4274	0.0272803
580.382	482.115	91.7916	0.0157097
580.852	308.898	69.3712	0.0419792
582.135	991.735	277.585	0.0208154
582.515	477.131	83.9594	0.0279963
583.07	407.883	9.52802	0.0588398
583.07	407.883	176.524	0.0588398
583.863	476.145	86.0424	0.0275456
583.863	476.145	251.877	0.0275456
586.125	349.424	88.9274	0.0303217
586.125	349.424	273.477	0.0303217
586.33	464.307	92.1564	0.0215866
587.287	358.617	277.381	0.0325683
587.287	358.617	327.193	0.0325683
587.79	421.532	267.755	0.0298515
588.21	517.144	63.0085	0.0229678
588.21	517.144	123.946	0.0229678
589.987	435.37	92.2079	0.0256009
591.042	1084.85	339.836	0.0261441
591.29	509.697	280.546	0.0245251
591.803	289.41	30.0778	0.0632459
591.803	289.41	159.233	0.0632459
592.467	364.927	1.60883	0.045365
593.94	372.186	8.1514	0.0388962
594.042	436.794	177.971	0.0346448
594.25	467.763	89.6215	0.0236957
594.403	482.641	0.279663	0.0154746
594.403	482.641	192.629	0.0154746
594.403	482.641	248.891	0.0154746
595.359	283.885	97.4991	0.057103
595.359	283.885	176.66	0.057103
595.608	458.142	85.2525	0.0362755
595.608	458.142	272.463	0.0362755
596.003	432.95	88.0793	0.0230963
596.055	478.651	175.136	0.0144259
596.122	479.427	176.251	0.0138225
596.279	416.4	171.809	0.0351267
596.632	929.333	199.367	0.0318968
596.632	929.333	298.013	0.0318968
597.713	378.651	9.40594	0.0604683
597.713	378.651	179.42	0.0604683
598.603	457.5	274.477	0.0400982
599.048	290.127	162.866	0.0341611
599.141	295.915	146.516	0.0431547
599.695	790.212	148.794	0.0203715
600.215	349.981	181.945	0.0433168
600.783	1051.39	2.89471	0.0164409
600.964	497.485	174.75	0.0307702
601.172	510.349	187.171	0.0342729
601.196	784.026	254.811	0.0249244
601.516	505.845	176.705	0.0274344
602.374	786.207	158.74	0.0283795
602.374	786.207	246.514	0.0283795
602.56	980.472	276.428	0.0278229
602.826	432.864	184.243	0.0392209
603.373	514.522	2.7865	0.0491382
603.713	797.004	134.499	0.0277313
603.713	797.004	247.048	0.0277313
603.867	364.771	183.455	0.0407784
604.188	1050.04	2.86267	0.0158862
604.533	491.746	190.004	0.0328402
605.044	494.862	22.0172	0.0458581
605.131	1010.23	359.488	0.0213816
606.637	441.781	4.30051	0.0496791
606.637	441.781	128.753	0.0496791
606.749	433.784	179.345	0.0464937
606.749	433.784	358.363	0.0464937
607.033	445.271	148.519	0.0476268
607.612	797.878	139.413	0.0250076
607.637	796.261	246.601	0.0231839
607.956	235.487	14.289	0.0200758
608.108	803.719	53.0115	0.0326983
608.108	803.719	181.2	0.0326983
608.211	371.585	180.818	0.0329572
609.61	1038.94	358.674	0.0210734
609.872	349.349	175.655	0.0283307
609.974	429.901	350.081	0.0327518
610.706	946.325	258.509	0.0213261
610.734	449.361	73.8566	0.0167274
610.841	791.987	260.547	0.0208303
610.9	958.224	104.184	0.0186484
610.9	958.224	264.05	0.0186484
610.99	327.021	167.822	0.0306539
611.572	831.143	155.103	0.0172252
611.572	831.143	175.318	0.0172252
611.713	840.35	254.553	0.0267023
612.025	883.24	168.958	0.0155765
612.845	953.47	94.0421	0.0162693
613.095	837.097	254.063	0.0135031
613.184	757.644	217.1	0.018477
613.478	958.471	93.5485	0.0164872
613.478	958.471	270.588	0.0164872
614.277	864.298	98.182	0.0220635
616.045	812.78	96.7823	0.0246818
616.162	1023.6	358.223	0.0215382
616.214	853.872	269.825	0.0276089
617.586	866.686	163.348	0.0197453
618.101	826.664	117.859	0.0205611
618.101	826.664	145.772	0.0205611
619.34	399.508	48.8006	0.0401204
619.483	787.568	75.0754	0.0192661
620.049	453.909	91.2369	0.01675
620.049	453.909	264.975	0.01675
620.429	789.695	103.344	0.0195116
620.429	789.695	264.092	0.0195116
620.448	807.524	15.7608	0.019157
621.012	850.219	271.063	0.0218243
621.328	853.971	277.606	0.0163206
621.397	792.216	266.602	0.0229899
621.677	865.296	158.212	0.0394726
623.767	731.853	153.146	0.0377378
623.767	731.853	259.976	0.0377378
623.879	803.614	7.32788	0.0316129
623.879	803.614	90.153	0.0316129
623.879	803.614	209.107	0.0316129
623.879	803.614	225.91	0.0316129
624.462	711.748	159.825	0.0300746
625.327	860.144	146.988	0.0184561
626.037	866.767	31.4727	0.0221118
626.336	712.407	241.416	0.0329228
626.811	413.175	66.6222	0.0349638
628.466	781.221	237.564	0.0250678
628.891	736.751	87.6408	0.0196702
629.158	807.956	8.79132	0.0201206
629.246	690.25	243.312	0.0295267
631.325	843.156	100.181	0.0278299
631.325	843.156	250.868	0.0278299
631.566	862.932	343.88	0.0256027
631.754	722.322	133.041	0.0177136
631.948	404.563	63.6629	0.0298982
631.989	707.62	261.623	0.0141066
632.148	835.763	267.706	0.0151912
632.168	693.129	95.4806	0.0134157
632.666	404.644	63.348	0.0299841
633.942	805.921	195.716	0.0299158
633.942	805.921	247.555	0.0299158
634.254	846.771	39.5531	0.0406402
635.312	711.463	263.745	0.0236008
636.164	694.935	159.517	0.0161745
636.195	860.396	231.122	0.024159
636.244	839.52	260.428	0.0373569
636.39	1033.46	359.742	0.02414
636.398	429.058	96.7318	0.035912
636.398	429.058	276.223	0.035912
636.525	848.966	177.444	0.0421539
636.548	395.859	75.3663	0.0390299
636.548	395.859	356.123	0.0390299
636.661	834.521	179.768	0.0412109
637.432	685.041	260.854	0.0134691
637.463	843.508	188.269	0.0491485
637.625	705.776	267.195	0.0167451
637.791	731.557	268.806	0.0264497
638.295	745.51	184.264	0.0319112
638.553	938.994	1.14825	0.0265559
639.413	1031.1	1.98883	0.0194197
640.004	833.36	177.976	0.0408271
640.846	848.208	179.437	0.0334603
642.032	707.609	282.955	0.0171902
642.129	860.113	184.087	0.0289201
642.387	713.756	321.583	0.0393096
642.504	803.987	183.492	0.0495383
642.733	879.336	77.9793	0.0306637
642.737	954.434	3.97058	0.0295427
642.749	842.632	10.1341	0.0374672
642.802	869.853	49.1392	0.0421459
642.912	217.03	7.76178	0.0206663
643.066	456.636	87.4435	0.0153815
643.066	456.636	272.366	0.0153815
643.077	738.103	171.398	0.0279652
643.136	964.328	6.85962	0.0207023
643.213	939.76	359.511	0.0234174
643.214	694.278	323.259	0.0453509
643.359	747.201	23.3191	0.0349175
643.359	747.201	180.272	0.0349175
643.414	1079.07	264.752	0.0363552
643.561	854.87	26.0281	0.0283554
643.561	854.87	312.819	0.0283554
643.994	385.319	55.5832	0.0290867
644.519	835.758	292.706	0.0318761
645.13	859.882	320.679	0.0291357
645.42	371.027	7.5668	0.0409529
645.42	371.027	66.2948	0.0409529
645.474	814.172	43.7178	0.0397234
645.681	718.712	49.8175	0.028267
645.774	719.102	56.9656	0.0283574
645.775	784.109	49.3881	0.016374
645.837	734.388	50.2147	0.0385017
645.837	734.388	261.622	0.0385017
645.862	850.121	278.924	0.0388422
645.891	710.057	313.94	0.0188006
646.168	685.877	320.57	0.0165458
647.166	825.622	24.2502	0.0148745
647.166	825.622	48.3281	0.0148745
647.534	402.049	230.564	0.0160572
647.573	197.113	293.868	0.014522
647.605	1034.3	355.873	0.0239496
648.006	350.654	7.67285	0.0292699
648.087	935.7	357.158	0.0242111
648.103	752.118	230.702	0.037829
648.565	787.374	50.1929	0.0189474
648.565	704.265	28.4561	0.0311353
648.565	704.265	321.678	0.0311353
648.586	884.468	49.0418	0.0260361
648.621	802.545	1.96814	0.0445901
648.693	405.602	51.3669	0.0434752
648.693	405.602	228.071	0.0434752
649.166	843.798	7.90036	0.0251577
649.308	858.129	316.495	0.0412923
649.57	839.704	270.303	0.0228575
650.02	268.984	358.182	0.0278943
650.347	485.713	34.377	0.0412774
650.365	846.444	4.76117	0.0245785
650.387	864.132	310.418	0.0250718
650.591	1098.3	261.601	0.0144546
650.699	243.536	35.9107	0.0544998
650.742	694.363	340.59	0.0168836
650.889	185.816	359.309	0.0297846
650.911	238.934	46.3664	0.0278777
651.074	199.558	275.673	0.0446664
651.114	360.236	12.6448	0.0305618
651.171	722.426	59.0782	0.0399948
651.171	722.426	228.168	0.0399948
651.579	329.428	271.93	0.0250179
651.61	947.825	281.442	0.0199883
651.87	1020.73	187.695	0.035751
652.122	779.075	46.5527	0.0136927
652.215	867.299	352.885	0.0338873
652.982	728.081	233.984	0.0244417
652.982	728.081	298.726	0.0244417
653.029	743.748	90.1714	0.025672
653.029	743.748	260.099	0.025672
653.046	931.227	183.629	0.0211525
653.067	850.889	286.323	0.0180992
653.07	390.732	45.3035	0.0431241
653.175	224.579	313.03	0.0500661
653.727	182.685	6.48785	0.0262177
653.727	182.685	332.6	0.0262177
654.079	595.725	142.769	0.039995
654.266	803.786	6.63171	0.0469559
654.405	868.481	7.12128	0.0330493
654.516	818.145	44.3352	0.0250095
654.898	232.006	35.5973	0.0314894
655.805	839.117	263.282	0.0313456
656.621	854.07	274.704	0.0227043
657.244	658.683	170.672	0.0255535
657.404	784.445	41.0086	0.0276611
657.554	593.797	96.7102	0.0350922
657.554	593.797	250.998	0.0350922
657.554	593.797	327.653	0.0350922
657.904	591.759	150.387	0.0368375
657.904	591.759	242.413	0.0368375
657.959	813.033	76.4615	0.0194809
658.159	162.289	29.3941	0.0428657
658.159	162.289	63.4519	0.0428657
658.232	204.93	49.2579	0.0377188
658.362	826.448	43.7878	0.0240732
658.404	203.391	270.218	0.0407203
658.604	703.997	4.29535	0.0462446
658.734	249.551	29.5034	0.0501163
658.734	249.551	72.9877	0.0501163
659.008	403.37	81.6105	0.0165043
659.017	233.961	25.2389	0.0251014
659.211	318.341	2.33765	0.0159236
659.474	832.976	267.125	0.0183429
659.533	389.926	168.316	0.0300523
659.593	827.176	46.672	0.0239573
659.594	589.321	32.7764	0.0291675
659.594	589.321	91.656	0.0291675
659.594	589.321	259.578	0.0291675
659.679	786.702	180.459	0.0248779
659.679	786.702	198.72	0.0248779
659.843	861.436	222.299	0.0157409
659.956	600.261	141.037	0.0313997
659.972	299.326	359.243	0.0139561
659.972	215.027	4.50076	0.050936
659.982	808.093	351.686	0.0191433
660.038	223.483	1.76764	0.0433968
660.058	303.385	0.139587	0.0149952
660.341	850.222	274.144	0.0226971
660.365	582.672	259.628	0.0379858
660.415	838.913	79.2952	0.0270244
660.415	838.913	269.996	0.0270244
660.572	730.479	46.6029	0.0375451
660.572	730.479	234.711	0.0375451
660.572	730.479	262.683	0.0375451
660.778	853.943	277.539	0.0142131
661.323	206.216	50.7988	0.0772752
661.323	206.216	111.004	0.0772752
661.726	865.573	166.804	0.0420868
661.864	163.041	47.013	0.0486979
661.897	185.815	5.05032	0.0408012
662.014	597.11	254.234	0.0376853
662.11	143.929	41.6792	0.0503037
662.268	219.188	11.2355	0.0405236
662.911	228.214	264.842	0.0215607
662.926	136.846	12.5197	0.040023
663.116	157.252	57.2943	0.0468769
663.279	384.919	87.2062	0.0223123
663.439	410.024	65.0727	0.0324964
663.439	410.024	98.5553	0.0324964
663.439	410.024	248.091	0.0324964
663.479	803.767	82.2488	0.0314958
663.479	803.767	249.941	0.0314958
663.659	404.534	271.412	0.0212261
663.883	236.898	271.382	0.0226904
664.334	203.237	269.637	0.0395505
664.367	682.666	181.736	0.0234258
664.415	205.046	50.9306	0.0343552
664.528	591.793	271.411	0.0281379
664.539	605.436	1.77173	0.0471052
664.658	576.289	254.194	0.0230213
664.679	174.997	173.861	0.021726
664.959	743.427	257.459	0.0284841
665.549	182.91	92.1297	0.0522166
665.791	734.339	44.1748	0.0260221
665.791	734.339	77.1663	0.0260221
665.976	622.331	168.393	0.0236376
665.976	622.331	215.804	0.0236376
666.103	866.149	21.8122	0.0212847
666.237	123.889	359.463	0.0353526
666.544	1008.63	179.187	0.0137324
666.764	170.238	84.9501	0.0211623
667.378	179.835	267.681	0.0247978
667.533	206.15	51.7919	0.0656721
667.533	206.15	93.1269	0.0656721
667.947	601.799	22.1776	0.0375223
667.947	601.799	241.599	0.0375223
668.029	213.485	89.8011	0.0145486
668.051	878.304	162.824	0.0137707
668.292	623.423	168.817	0.019039
668.396	209.605	90.5255	0.0381706
669.128	638.981	58.891	0.0359825
669.141	161.069	21.9347	0.0497655
669.452	401.642	81.6176	0.0187934
669.708	856.22	30.8349	0.0163665
669.708	856.22	291.149	0.0163665
669.801	586.319	85.4789	0.0295114
670.011	843.487	117.715	0.0284371
670.011	843.487	260.386	0.0284371
670.078	182.85	85.4172	0.0422509
670.211	135.635	11.6486	0.0636192
670.211	135.635	171.609	0.0636192
670.399	144.553	263.944	0.0230182
670.687	203.011	269.322	0.0386029
670.96	120.089	14.4795	0.0673696
670.96	120.089	173.161	0.0673696
671.199	225.125	270.406	0.0166485
671.7	836.002	268.021	0.0143867
671.852	213.506	91.7711	0.0148117
671.856	339.051	168.598	0.0370135
672.131	170.494	201.327	0.0244583
672.21	178.953	171.657	0.0286599
672.849	803.47	90.0811	0.031925
673.036	188.198	266.874	0.0410986
673.478	846.858	36.8072	0.041653
673.478	846.858	232.25	0.041653
673.737	390.39	101.205	0.0326252
673.796	338.068	175.751	0.0377699
673.89	206.051	63.6719	0.0649595
673.89	206.051	115.21	0.0649595
674.029	182.603	82.003	0.047172
674.029	182.603	353.6	0.047172
674.365	739.284	270.723	0.0205402
674.445	209.545	100.36	0.0341001
674.445	209.545	247.407	0.0341001
674.778	400.908	88.9977	0.0311575
674.778	400.908	148.633	0.0311575
675.583	849.402	173.241	0.0378772
675.634	839.475	83.061	0.0356842
675.634	839.475	261.522	0.0356842
676.006	632.78	153.306	0.0235497
676.075	249.69	157.841	0.0342472
676.075	249.69	236.096	0.0342472
676.126	833.317	180.192	0.0345442
676.153	234.066	153.312	0.0316368
676.274	162.729	139.708	0.0439251
676.485	645.756	167.224	0.0286241
676.759	570.284	237.073	0.0190589
676.759	570.284	288.642	0.0190589
676.763	325.757	270.623	0.0280545
676.764	860.244	235.781	0.0245599
676.855	202.852	270.248	0.0387796
676.883	601.629	257.566	0.0365331
677.049	354.196	11.2987	0.0444903
677.049	354.196	177.255	0.0444903
677.083	139.062	161.422	0.0346804
677.183	123.889	173.738	0.0248613
677.444	321.006	178.128	0.0495534
677.553	937.736	8.34619	0.0216487
677.553	937.736	179.796	0.0216487
677.713	1039.85	342.928	0.031318
677.808	748.987	280.895	0.016886
677.859	1056.59	181.123	0.0181201
677.995	136.867	173.102	0.0357026
678.18	808.438	242.059	0.0211682
678.34	1048.16	162.493	0.0200897
678.836	266.836	179.854	0.0518758
679.138	237.479	129.035	0.0280278
679.629	833.323	178.511	0.0414463
679.636	231.61	299.395	0.057341
679.639	397.762	58.6668	0.0457311
679.643	149.479	207.082	0.0180372
679.795	382.803	66.4288	0.0455747
680.094	1071.84	188.119	0.0205561
680.292	728.931	96.825	0.0345002
680.292	728.931	267.432	0.0345002
680.332	920.449	0.409912	0.030751
680.491	336.637	153.533	0.0501409
680.499	847.913	181.691	0.0332166
680.59	1072.07	187.365	0.0208779
681.076	634.696	145.701	0.0256124
681.076	634.696	181.386	0.0256124
681.24	252.455	172.544	0.0446687
681.308	194.358	271.081	0.0283738
681.339	212.815	65.7505	0.0503054
681.507	226.826	298.674	0.0333169
681.682	1047.91	327.807	0.0345069
681.735	189.532	273.548	0.0306921
681.904	226.394	297.866	0.0323274
682.033	803.937	183.928	0.0493984
682.048	172.257	29.837	0.0372054
682.048	172.257	82.5495	0.0372054
682.198	622.45	191.115	0.0280098
682.279	859.703	184.276	0.0337784
682.323	843.277	14.3478	0.0393777
682.323	843.277	178.514	0.0393777
682.329	270.038	182.233	0.0750488
682.338	879.216	14.3652	0.0421607
683.058	590.957	173.523	0.0237789
683.167	734.315	173.815	0.0410487
683.517	739.545	95.1642	0.0220957
683.517	739.545	266.686	0.0220957
683.525	567.366	222.063	0.0338131
683.583	234.999	273.263	0.0332743
683.614	854.984	21.4572	0.0297717
683.614	854.984	301.976	0.0297717
683.84	389.541	73.2721	0.0333015
683.855	836.058	289.159	0.0336725
683.96	815.019	41.9279	0.0400635
683.988	156.124	30.2717	0.0533785
684.081	916.637	18.064	0.018218
684.081	916.637	200.042	0.018218
684.194	743.064	170.542	0.0359725
684.196	869.824	11.8064	0.0450984
684.196	869.824	48.9098	0.0450984
684.578	591.994	167.098	0.0308368
684.852	762.393	247.549	0.0187179
684.864	728.096	269.823	0.0266639
684.945	742.345	176.491	0.0365496
685.081	601.795	191.656	0.0516008
685.123	958.992	91.3073	0.015321
685.179	324.685	176.77	0.058647
685.195	950.102	90.338	0.0160505
685.353	176.593	12.0236	0.0255999
685.438	850.19	278.407	0.0387819
685.661	613.502	178.87	0.0352013
685.665	954.419	178.769	0.0384014
686.023	634.475	180.855	0.0158409
686.155	204.429	72.5442	0.0475268
686.155	204.429	281.649	0.0475268
686.339	893.58	1.16962	0.0260297
686.339	893.58	218.922	0.0260297
687.079	825.959	23.4431	0.0168689
687.079	825.959	49.3232	0.0168689
687.253	168.938	274.275	0.0179996
687.303	349.448	80.2872	0.0159915
687.378	804.129	183.645	0.0308182
687.46	337.15	7.23465	0.0381259
687.46	337.15	76.6375	0.0381259
687.476	1052.85	184.884	0.0530826
687.49	743.365	174.184	0.0397461
687.719	591.042	181.742	0.0452717
687.952	216.048	68.2427	0.0283853
688.084	857.576	311.826	0.0415834
688.1	791.44	82.8685	0.0551225
688.198	638.416	164.586	0.0462608
688.588	843.924	5.43817	0.0259882
688.674	1086.57	85.2729	0.0247034
688.674	1086.57	183.556	0.0247034
688.703	197.793	289.065	0.03469
688.79	724.816	255.512	0.0313067
689.087	747.648	132.201	0.0310164
689.168	858.126	308.705	0.0409378
689.85	846.923	7.15335	0.0250555
689.916	903.094	210.105	0.0196647
690.135	251.73	249.202	0.0474981
690.331	719.619	353.519	0.0234109
690.505	190.341	285.151	0.0315043
690.544	601.212	196.747	0.0317388
690.602	175.744	12.652	0.03328
690.651	247.843	244.246	0.0251082
690.823	714.428	0.803894	0.0367383
690.905	245.786	258.874	0.0452424
691.064	799.908	26.0248	0.0337117
691.301	651.449	3.6828	0.0379815
691.789	807.098	1.13751	0.0578344
691.789	807.098	55.0294	0.0578344
691.904	211.953	88.5529	0.0349463
691.992	162.739	21.5994	0.0378036
692.037	186.587	284.527	0.0305699
692.044	939.296	175.658	0.0266274
692.103	169.769	271.949	0.0184492
693.069	612.348	186.208	0.0479091
693.399	242.549	91.8482	0.0375639
693.403	818.342	40.6547	0.0279297
693.429	889.583	223.944	0.0286573
693.951	246.585	249.095	0.028151
694.348	869.107	0.622223	0.0340442
694.446	204.869	73.4338	0.0354855
694.734	785.778	228.303	0.0329119
694.912	738.971	302.575	0.0578772
695.436	176.622	176.198	0.0369428
695.776	603.59	310.417	0.0271289
696.12	1079.95	75.3175	0.0345729
696.12	1079.95	192.328	0.0345729
696.193	804.432	13.7523	0.0405726
696.698	600.38	318.494	0.0567518
696.707	793.928	45.2729	0.0363083
696.707	793.928	280.472	0.0363083
696.818	809.027	24.2908	0.0206289
696.818	809.027	250.332	0.0206289
697.362	1093.41	82.7109	0.0198502
697.438	1093.87	79.4535	0.0196769
697.452	344.723	89.4191	0.0154953
697.703	307.227	177.137	0.0775777
697.833	211.71	89.2169	0.0408458
698.36	757.014	157.325	0.0475292
698.36	757.014	336.906	0.0475292
698.442	214.621	89.8371	0.021445
698.609	929.802	186.132	0.0302443
698.969	590.896	37.8741	0.024457
699.061	959.858	178.436	0.0312203
699.233	594.888	34.68	0.0503012
699.828	765.312	319.402	0.0350921
699.848	804.079	16.9568	0.0421646
699.879	752.341	62.0132	0.0455066
699.879	752.341	346.438	0.0455066
699.981	204.616	269.628	0.0399743
700.051	169.54	270.411	0.0188177
700.576	723.61	301.251	0.0335375
701.058	175.333	14.8622	0.0288837
701.058	175.333	176.832	0.0288837
701.522	866.714	93.2486	0.0145791
701.685	812.597	89.2848	0.0191793
702.342	350.805	78.4685	0.0310561
702.581	589.831	29.8452	0.0573522
702.912	166.043	269.845	0.0152532
703.024	761.128	323.424	0.0321546
703.087	947	14.689	0.013545
703.087	947	322.999	0.013545
703.153	628.509	196.937	0.0475545
703.172	712.939	3.05478	0.0163472
703.836	211.593	89.5784	0.0377081
704.365	747.866	17.6761	0.0325894
704.557	708.433	327.044	0.0136527
704.836	556.431	50.8835	0.0325365
704.836	556.431	230.373	0.0325365
704.86	809.651	1.59897	0.0206262
704.86	809.651	262.188	0.0206262
704.988	235.265	269.595	0.0188403
705.063	249.617	305.574	0.0462716
705.063	249.617	335.091	0.0462716
705.175	738.85	335.647	0.0435235
705.286	200.727	267.961	0.0315305
706.093	204.462	266.998	0.0399477
706.181	585.151	32.4729	0.0613981
706.361	369.956	226.904	0.014644
707.018	864.128	60.5116	0.01911
707.018	864.128	275.358	0.01911
707.332	733.441	88.9841	0.0336159
707.332	733.441	269.867	0.0336159
707.436	388.81	93.6046	0.0312364
707.707	242.591	81.1918	0.0376973
707.781	748.206	26.2401	0.0313278
707.968	800.335	89.9955	0.0191939
708.2	242.803	78.3589	0.0372285
708.573	1082	358.435	0.013408
708.755	247.568	301.341	0.0177649
708.762	190.279	255.824	0.0251695
708.959	715.315	87.0365	0.0166447
708.959	715.315	323.071	0.0166447
709.14	575.03	49.7462	0.025018
709.19	812.549	89.1636	0.0206715
709.445	871.292	238.971	0.0276012
709.993	322.988	6.05359	0.0575274
710.239	332.689	85.4858	0.0242307
710.239	332.689	269.89	0.0242307
710.362	392.824	203.314	0.0295237
711.023	220.526	91.737	0.0349245
711.326	203.951	88.5905	0.0352659
711.326	203.951	256.896	0.0352659
711.715	175.353	16.9092	0.0298698
711.715	175.353	170.677	0.0298698
711.783	197.229	78.0789	0.0232021
711.783	197.229	260.27	0.0232021
711.797	923.357	31.5609	0.0141446
711.852	712.928	137.646	0.0345172
711.918	380.95	28.4042	0.0292544
711.918	380.95	98.8853	0.0292544
712.294	356.129	203.869	0.0134113
712.469	809.815	270.604	0.0222726
712.536	246.478	312.918	0.0399037
712.892	124.651	27.7101	0.0322204
712.924	392.815	202.433	0.0357623
712.992	540.642	240.414	0.0172463
713.123	778.697	328.44	0.0341044
713.206	382.641	11.7828	0.0320229
713.206	382.641	118.339	0.0320229
